# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
277.96,1.40,2.80,0.12,4.96
nan,nan,nan,nan,nan
277.97,1.40,0.60,1.02,4.94
nan,nan,nan,nan,nan
277.98,1.40,0.00,0.96,4.90
277.99,1.40,3.30,0.06,4.96
nan,nan,nan,nan,nan
278.00,1.40,-0.50,1.02,4.94
nan,nan,nan,nan,nan
278.01,1.40,1.10,0.84,4.92
278.02,1.40,-1.00,0.84,4.90
nan,nan,nan,nan,nan
278.04,1.40,1.10,0.00,4.96
278.05,1.40,1.10,1.02,4.92
nan,nan,nan,nan,nan
278.05,1.40,0.00,0.00,4.99
278.06,1.40,-3.20,1.02,4.96
nan,nan,nan,nan,nan
278.08,1.40,0.60,0.96,4.94
278.09,1.40,1.70,0.96,4.92
nan,nan,nan,nan,nan
278.10,1.40,0.60,0.06,4.99
nan,nan,nan,nan,nan
278.11,1.40,3.80,0.90,4.94
278.12,1.40,2.20,0.96,4.92
nan,nan,nan,nan,nan
278.13,1.40,1.70,0.00,4.99
278.14,1.40,0.00,1.08,4.94
nan,nan,nan,nan,nan
278.15,1.40,0.60,0.96,4.92
278.16,1.40,0.00,0.00,4.99
nan,nan,nan,nan,nan
278.17,1.40,0.60,0.96,4.94
278.18,1.40,2.20,1.02,4.92
nan,nan,nan,nan,nan
278.19,1.40,0.60,0.96,4.88
278.20,1.40,2.20,0.06,4.94
nan,nan,nan,nan,nan
278.21,1.40,2.80,0.00,5.03
278.22,1.40,2.20,0.96,4.99
nan,nan,nan,nan,nan
278.23,1.40,1.70,0.72,4.94
278.24,1.40,0.60,1.08,4.92
nan,nan,nan,nan,nan
278.25,1.40,1.70,1.02,4.90
278.26,1.40,1.10,1.02,4.86
nan,nan,nan,nan,nan
278.27,1.40,3.30,0.06,4.92
nan,nan,nan,nan,nan
278.28,1.40,2.80,0.06,5.01
278.29,1.40,3.30,0.90,4.99
nan,nan,nan,nan,nan
278.30,1.40,1.70,0.96,4.94
278.31,1.40,0.60,0.06,5.01
nan,nan,nan,nan,nan
278.32,1.40,3.80,0.96,4.99
278.33,1.40,4.90,1.02,4.94
nan,nan,nan,nan,nan
278.34,1.40,2.80,0.06,5.01
278.35,1.40,0.60,1.02,4.99
nan,nan,nan,nan,nan
278.36,1.40,-0.50,1.02,4.96
nan,nan,nan,nan,nan
278.38,1.40,2.80,0.84,4.92
278.39,1.40,1.10,0.96,4.90
nan,nan,nan,nan,nan
278.40,1.40,3.30,0.00,4.96
278.41,1.40,0.60,0.06,5.03
nan,nan,nan,nan,nan
278.42,1.40,0.60,1.02,4.99
278.42,1.40,2.20,0.96,4.96
nan,nan,nan,nan,nan
278.43,1.40,0.00,1.02,4.92
278.44,1.40,2.20,1.02,4.90
nan,nan,nan,nan,nan
278.45,1.40,1.70,0.00,4.96
278.46,1.40,2.20,0.06,5.03
nan,nan,nan,nan,nan
278.48,1.40,1.70,0.96,4.99
278.49,1.40,2.80,0.96,4.96
nan,nan,nan,nan,nan
278.50,1.40,0.00,0.90,4.92
278.51,1.40,4.90,0.78,4.90
nan,nan,nan,nan,nan
278.52,1.40,2.20,0.06,4.96
278.53,1.40,-1.60,0.96,4.92
nan,nan,nan,nan,nan
278.54,1.40,4.90,0.96,4.92
nan,nan,nan,nan,nan
278.55,1.40,1.70,0.06,4.99
278.56,1.40,2.80,0.96,4.94
nan,nan,nan,nan,nan
278.57,1.40,0.00,0.06,5.01
278.58,1.40,2.80,0.96,4.99
nan,nan,nan,nan,nan
278.59,1.40,1.70,0.96,4.94
278.60,1.40,-0.50,0.78,4.92
nan,nan,nan,nan,nan
278.61,1.40,2.20,0.96,4.90
nan,nan,nan,nan,nan
278.62,1.40,-1.00,0.06,4.96
278.63,1.40,6.60,0.96,4.94
nan,nan,nan,nan,nan
278.64,1.40,-0.50,1.02,4.92
nan,nan,nan,nan,nan
278.66,1.40,4.90,0.06,4.99
278.67,1.40,1.10,1.02,4.96
nan,nan,nan,nan,nan
278.68,1.40,2.20,0.96,4.92
nan,nan,nan,nan,nan
278.69,1.40,3.30,0.96,4.92
278.70,1.40,1.70,0.06,4.99
nan,nan,nan,nan,nan
278.71,1.40,1.70,1.02,4.94
278.72,1.40,3.30,0.96,4.92
nan,nan,nan,nan,nan
278.73,1.40,0.00,0.06,4.99
278.74,1.40,1.70,1.02,4.94
nan,nan,nan,nan,nan
278.75,1.40,1.70,0.90,4.92
278.76,1.40,0.60,0.00,4.99
nan,nan,nan,nan,nan
278.77,1.40,1.10,0.96,4.94
278.78,1.40,0.00,0.90,4.92
nan,nan,nan,nan,nan
278.79,1.40,3.30,0.12,4.99
278.80,1.40,2.20,0.96,4.94
nan,nan,nan,nan,nan
278.81,1.40,-0.50,0.06,5.01
nan,nan,nan,nan,nan
278.82,1.40,1.70,1.14,4.90
278.83,1.40,1.10,0.84,4.88
nan,nan,nan,nan,nan
278.84,1.40,2.80,0.00,4.94
278.85,1.40,0.00,0.06,5.01
nan,nan,nan,nan,nan
278.86,1.40,1.10,1.14,4.96
278.87,1.40,3.80,0.96,4.94
nan,nan,nan,nan,nan
278.88,1.40,0.00,1.08,4.90
278.89,1.40,2.20,0.06,4.96
nan,nan,nan,nan,nan
278.90,1.40,0.60,0.00,5.05
278.91,1.40,3.30,0.96,5.01
nan,nan,nan,nan,nan
278.92,1.40,1.10,1.08,4.96
278.93,1.40,-0.50,0.96,4.94
nan,nan,nan,nan,nan
278.94,1.40,1.70,0.00,5.01
278.95,1.40,0.00,1.02,4.99
nan,nan,nan,nan,nan
278.96,1.40,2.20,1.02,4.94
nan,nan,nan,nan,nan
278.97,1.40,-1.00,0.00,5.03
278.99,1.40,2.20,1.02,5.01
nan,nan,nan,nan,nan
279.00,1.40,2.80,0.96,4.96
279.00,36.70,4.90,7.44,3.65
279.01,36.70,12.00,0.48,3.69
nan,nan,nan,nan,nan
279.02,36.70,22.80,0.72,4.14
nan,nan,nan,nan,nan
279.03,36.70,37.50,0.00,4.43
279.05,36.70,38.60,0.00,4.37
nan,nan,nan,nan,nan
279.06,36.70,36.40,4.80,4.16
nan,nan,nan,nan,nan
279.07,36.70,34.80,1.98,4.07
279.08,36.70,35.90,1.92,3.99
nan,nan,nan,nan,nan
279.09,36.70,37.50,1.98,3.92
nan,nan,nan,nan,nan
279.10,36.70,37.50,1.98,3.95
279.11,36.70,36.40,1.86,3.95
nan,nan,nan,nan,nan
279.12,36.70,38.00,1.68,4.01
nan,nan,nan,nan,nan
279.13,36.70,38.00,2.34,4.01
279.14,36.70,36.90,2.58,3.92
nan,nan,nan,nan,nan
279.16,36.70,36.90,1.92,3.95
nan,nan,nan,nan,nan
279.17,36.70,36.40,1.98,3.99
279.18,36.70,37.50,2.10,4.01
nan,nan,nan,nan,nan
279.19,36.70,38.60,2.34,3.92
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
279.22,36.70,35.30,1.02,4.05
nan,nan,nan,nan,nan
279.23,36.70,35.90,1.92,4.05
279.24,36.70,34.20,2.88,4.01
nan,nan,nan,nan,nan
279.25,36.70,36.90,2.16,4.01
nan,nan,nan,nan,nan
279.26,36.70,36.40,1.92,4.03
279.27,36.70,38.60,1.92,4.07
nan,nan,nan,nan,nan
279.28,36.70,39.70,2.10,4.07
nan,nan,nan,nan,nan
279.29,36.70,38.60,2.28,3.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
279.32,36.70,35.90,1.80,4.03
nan,nan,nan,nan,nan
279.33,36.70,38.00,1.56,4.14
279.35,36.70,36.90,1.98,4.14
nan,nan,nan,nan,nan
279.36,36.70,34.80,3.66,3.99
nan,nan,nan,nan,nan
279.37,36.70,34.20,2.76,3.99
279.38,36.70,38.60,2.34,4.01
nan,nan,nan,nan,nan
279.39,36.70,37.50,1.14,4.16
nan,nan,nan,nan,nan
279.40,36.70,34.80,1.92,4.16
279.41,36.70,35.90,1.98,4.16
nan,nan,nan,nan,nan
279.42,36.70,36.40,2.94,4.09
nan,nan,nan,nan,nan
279.43,36.70,37.50,1.98,4.12
279.44,36.70,36.40,2.64,4.12
nan,nan,nan,nan,nan
279.45,36.70,35.30,1.86,4.16
279.47,36.70,36.40,2.76,4.16
nan,nan,nan,nan,nan
279.48,36.70,39.10,2.94,4.16
nan,nan,nan,nan,nan
279.49,36.70,36.40,1.92,4.18
279.50,36.70,38.00,1.92,4.20
nan,nan,nan,nan,nan
279.51,36.70,37.50,1.98,4.22
nan,nan,nan,nan,nan
279.52,36.70,35.90,3.90,4.12
279.53,36.70,35.30,2.70,4.12
nan,nan,nan,nan,nan
279.54,36.70,36.90,1.92,4.22
279.55,36.70,35.90,1.92,4.26
nan,nan,nan,nan,nan
279.56,36.70,38.00,2.34,4.24
nan,nan,nan,nan,nan
279.57,36.70,39.70,2.58,4.24
279.58,36.70,38.00,1.98,4.24
nan,nan,nan,nan,nan
279.60,36.70,37.50,1.14,4.35
279.61,36.70,35.90,2.10,4.37
nan,nan,nan,nan,nan
279.62,36.70,37.50,3.66,4.26
nan,nan,nan,nan,nan
279.63,36.70,34.80,1.98,4.26
279.64,36.70,35.90,1.02,4.37
nan,nan,nan,nan,nan
279.65,36.70,39.70,2.22,4.39
279.66,36.70,37.50,3.00,4.29
nan,nan,nan,nan,nan
279.67,36.70,36.40,1.98,4.29
nan,nan,nan,nan,nan
279.68,36.70,36.90,1.62,4.37
279.69,36.70,37.50,1.92,4.41
nan,nan,nan,nan,nan
279.70,36.70,36.40,2.94,4.39
nan,nan,nan,nan,nan
279.71,36.70,38.60,2.28,4.39
279.72,36.70,35.30,2.04,4.39
nan,nan,nan,nan,nan
279.74,36.70,36.90,1.98,4.37
279.75,36.70,39.10,1.92,4.41
nan,nan,nan,nan,nan
279.76,36.70,39.10,1.74,4.50
nan,nan,nan,nan,nan
279.77,36.70,38.60,2.88,4.48
279.78,36.70,38.00,2.94,4.37
nan,nan,nan,nan,nan
279.79,36.70,35.30,1.50,4.48
279.80,36.70,36.40,1.98,4.45
nan,nan,nan,nan,nan
279.81,36.70,35.30,1.80,4.48
nan,nan,nan,nan,nan
279.82,36.70,36.90,1.62,4.56
279.83,36.70,36.90,3.18,4.45
nan,nan,nan,nan,nan
279.84,36.70,39.10,1.98,4.43
279.85,36.70,36.40,1.98,4.45
nan,nan,nan,nan,nan
279.86,36.70,35.90,1.98,4.45
nan,nan,nan,nan,nan
279.87,36.70,37.50,1.98,4.43
279.88,36.70,36.90,1.68,4.52
nan,nan,nan,nan,nan
279.90,36.70,37.50,1.98,4.54
279.91,36.70,34.80,3.06,4.52
nan,nan,nan,nan,nan
279.92,36.70,36.90,2.40,4.52
nan,nan,nan,nan,nan
279.93,36.70,34.20,1.98,4.50
279.94,36.70,36.40,1.80,4.58
nan,nan,nan,nan,nan
279.95,36.70,37.50,1.86,4.60
279.96,36.70,36.40,2.94,4.58
nan,nan,nan,nan,nan
279.97,36.70,38.60,2.76,4.56
nan,nan,nan,nan,nan
279.98,36.70,38.00,2.10,4.56
279.99,36.70,33.70,2.10,4.54
nan,nan,nan,nan,nan
280.00,36.70,39.10,2.10,4.56
nan,nan,nan,nan,nan
280.01,36.70,36.40,1.86,4.65
280.02,36.70,39.10,2.76,4.62
nan,nan,nan,nan,nan
280.03,36.70,36.40,2.94,4.60
280.05,36.70,34.80,1.98,4.62
nan,nan,nan,nan,nan
280.06,36.70,38.00,1.98,4.69
nan,nan,nan,nan,nan
280.07,36.70,39.10,2.94,4.58
280.08,36.70,34.20,1.98,4.56
nan,nan,nan,nan,nan
280.09,36.70,35.90,1.74,4.65
280.10,36.70,38.00,2.76,4.65
nan,nan,nan,nan,nan
280.11,36.70,38.60,2.76,4.65
nan,nan,nan,nan,nan
280.12,36.70,37.50,2.10,4.62
280.13,36.70,33.10,2.16,4.60
nan,nan,nan,nan,nan
280.14,36.70,38.60,1.56,4.69
280.15,36.70,36.90,2.70,4.69
nan,nan,nan,nan,nan
280.16,36.70,39.70,2.34,4.67
nan,nan,nan,nan,nan
280.17,36.70,35.30,2.88,4.65
280.18,36.70,38.00,1.92,4.73
nan,nan,nan,nan,nan
280.20,36.70,36.90,3.36,4.65
280.21,36.70,34.80,1.92,4.62
nan,nan,nan,nan,nan
280.22,36.70,36.90,1.74,4.69
nan,nan,nan,nan,nan
280.23,36.70,34.20,1.68,4.77
280.24,36.70,38.00,3.66,4.75
nan,nan,nan,nan,nan
280.25,36.70,36.40,3.84,4.56
280.26,36.70,34.80,2.82,4.54
nan,nan,nan,nan,nan
280.27,36.70,34.80,1.08,4.62
nan,nan,nan,nan,nan
280.28,36.70,35.90,1.80,4.71
280.29,36.70,36.40,1.98,4.79
nan,nan,nan,nan,nan
280.30,36.70,35.90,2.88,4.75
280.31,36.70,37.50,3.24,4.67
nan,nan,nan,nan,nan
280.32,36.70,39.70,2.58,4.65
nan,nan,nan,nan,nan
280.33,36.70,37.50,1.98,4.73
280.34,36.70,38.00,2.04,4.79
nan,nan,nan,nan,nan
280.35,36.70,34.80,2.94,4.77
280.37,36.70,36.90,2.88,4.69
nan,nan,nan,nan,nan
280.38,36.70,39.10,2.16,4.67
280.39,36.70,39.10,1.74,4.73
nan,nan,nan,nan,nan
280.40,36.70,38.00,2.52,4.82
nan,nan,nan,nan,nan
280.41,36.70,36.40,2.70,4.79
280.42,36.70,38.00,2.88,4.67
nan,nan,nan,nan,nan
280.43,36.70,36.40,0.96,4.75
280.44,36.70,38.60,1.92,4.71
nan,nan,nan,nan,nan
280.45,36.70,37.50,1.02,4.82
280.46,36.70,36.90,3.00,4.79
nan,nan,nan,nan,nan
280.47,36.70,34.20,2.76,4.77
nan,nan,nan,nan,nan
280.48,36.70,38.00,2.10,4.75
280.49,36.70,36.40,2.16,4.73
nan,nan,nan,nan,nan
280.50,36.70,36.40,2.64,4.71
280.51,36.70,36.90,2.22,4.71
nan,nan,nan,nan,nan
280.52,36.70,37.50,1.92,4.79
nan,nan,nan,nan,nan
280.53,36.70,34.80,2.70,4.77
280.54,36.70,37.50,2.10,4.73
nan,nan,nan,nan,nan
280.55,36.70,36.40,1.92,4.71
280.57,36.70,33.70,1.92,4.73
nan,nan,nan,nan,nan
280.58,36.70,36.40,1.86,4.79
nan,nan,nan,nan,nan
280.59,36.70,34.80,2.94,4.77
280.60,36.70,36.90,2.46,4.75
nan,nan,nan,nan,nan
280.61,36.70,34.20,1.98,4.73
280.62,36.70,37.50,2.94,4.62
nan,nan,nan,nan,nan
280.63,36.70,36.90,0.96,4.71
nan,nan,nan,nan,nan
280.64,36.70,41.80,1.32,4.79
280.65,36.70,36.40,2.28,4.75
nan,nan,nan,nan,nan
280.66,36.70,36.90,1.92,4.84
280.67,36.70,37.50,2.94,4.82
nan,nan,nan,nan,nan
280.68,36.70,34.20,2.34,4.77
280.69,36.70,39.10,2.46,4.77
nan,nan,nan,nan,nan
280.70,36.70,36.40,1.98,4.75
280.71,36.70,34.80,1.62,4.84
nan,nan,nan,nan,nan
280.72,36.70,38.60,2.04,4.79
nan,nan,nan,nan,nan
280.74,36.70,39.70,2.58,4.79
280.75,36.70,35.30,2.88,4.77
nan,nan,nan,nan,nan
280.76,36.70,37.50,2.40,4.75
nan,nan,nan,nan,nan
280.77,36.70,33.10,1.92,4.84
280.78,36.70,35.90,2.10,4.79
nan,nan,nan,nan,nan
280.79,36.70,35.90,2.16,4.79
280.80,36.70,35.90,2.28,4.77
nan,nan,nan,nan,nan
280.81,36.70,36.40,2.10,4.75
nan,nan,nan,nan,nan
280.82,36.70,34.80,2.88,4.73
280.83,36.70,36.90,1.92,4.79
nan,nan,nan,nan,nan
280.84,36.70,33.10,1.98,4.88
280.85,36.70,34.20,2.88,4.84
nan,nan,nan,nan,nan
280.86,36.70,39.10,2.52,4.84
280.87,36.70,36.40,2.16,4.82
nan,nan,nan,nan,nan
280.88,36.70,39.10,1.80,4.88
nan,nan,nan,nan,nan
280.89,36.70,32.10,2.88,4.86
280.90,36.70,34.80,2.88,4.75
nan,nan,nan,nan,nan
280.92,36.70,39.10,1.86,4.84
nan,nan,nan,nan,nan
280.93,36.70,35.30,2.16,4.90
280.94,36.70,36.40,3.30,4.79
nan,nan,nan,nan,nan
280.95,36.70,38.00,2.88,4.77
nan,nan,nan,nan,nan
280.96,36.70,37.50,1.08,4.84
280.97,36.70,37.50,1.98,4.92
nan,nan,nan,nan,nan
280.98,36.70,36.90,2.64,4.88
280.99,36.70,35.90,3.42,4.77
nan,nan,nan,nan,nan
